source_file,round,year,category_name,category_code,product_name,product_seen_in_category_tab,default_source_sheet,segment_total_market_size,segment_total_units_sold,segment_pct_total_industry,next_year_growth_rate,units_sold,potential_sold,units_sold_share_of_segment,target_potential_share_of_segment,stock_out,price,age,performance,size,reliability,sales_budget,promo_budget,customer_accessibility,customer_awareness,customer_satisfaction,age_pct_of_target,price_pct_of_target_mid,performance_pct_of_target,size_pct_of_target,reliability_pct_of_target_mid
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Daze,0,Traditional,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.54,0.55,18.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Dell,0,Low End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.4,0.517,12.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Dot,0,Performance,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Duck,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Dune,1,Size,2645.0,2645.0,0.091,0.183,307.0,307.0,0.11606805293005672,0.11606805293005672,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Eat,1,Size,2645.0,2645.0,0.091,0.183,24.0,24.0,0.009073724007561436,0.009073724007561436,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Ebb,0,Traditional,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Echo,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Edge,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Egg,1,Size,2645.0,2645.0,0.091,0.183,307.0,307.0,0.11606805293005672,0.11606805293005672,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Fast,0,Traditional,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.54,0.55,18.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Feat,0,Low End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.4,0.517,12.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Fist,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Foam,0,Performance,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Fume,1,Size,2645.0,2645.0,0.091,0.183,307.0,307.0,0.11606805293005672,0.11606805293005672,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Gaffe,0,Traditional,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.54,0.55,18.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Gaggle,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Gerbil,0,Low End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.4,0.517,12.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Goose,0,Performance,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Graft,1,Size,2645.0,2645.0,0.091,0.183,307.0,307.0,0.11606805293005672,0.11606805293005672,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Hamper,1,Size,2645.0,2645.0,0.091,0.183,307.0,307.0,0.11606805293005672,0.11606805293005672,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Heft,1,Size,2645.0,2645.0,0.091,0.183,24.0,24.0,0.009073724007561436,0.009073724007561436,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Hilt,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Hoary,0,High End,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP133203_1_round_0_2026.xlsx,0,2026,Size,4,Hue,0,Traditional,2645.0,2645.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Able,1,Traditional,10756.0,10756.0,0.304,0.092,1415.0,1357.0,0.1315544812197843,0.12616214206024545,Yes,27.5,2.4,5.7,14.3,17500.0,1800.0,1600.0,0.65,0.75,42.0,0.19999999999999996,0.12244897959183665,0.0,0.0,0.06060606060606055
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Acre,1,Traditional,10756.0,10756.0,0.304,0.092,110.0,117.0,0.010226850130159911,0.01087764968389736,Yes,19.5,5.6,3.0,17.0,14000.0,1700.0,1500.0,0.65,0.706,1.0,1.7999999999999998,-0.20408163265306123,-0.4736842105263158,0.18881118881118875,-0.1515151515151515
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Adam,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,38.0,2.7,8.0,12.0,23000.0,800.0,800.0,0.42,0.47600000000000003,7.0,0.3500000000000001,0.5510204081632653,0.4035087719298245,-0.16083916083916083,0.39393939393939403
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Aft,0,Performance,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,2.1,10.0,15.3,25000.0,700.0,700.0,0.29,0.425,19.0,0.050000000000000044,0.346938775510204,0.7543859649122806,0.06993006993007,0.5151515151515151
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Agape,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.5,1.9,4.7,9.6,19000.0,1350.0,1200.0,0.46,0.5820000000000001,41.0,-0.050000000000000044,0.36734693877551017,-0.17543859649122806,-0.32867132867132876,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Baker,1,Traditional,10756.0,10756.0,0.304,0.092,1521.0,1431.0,0.14140944589066567,0.13304202305689847,No,27.75,2.4,5.7,14.3,18000.0,2000.0,2000.0,0.65,0.8170000000000001,45.0,0.19999999999999996,0.13265306122448983,0.0,0.0,0.09090909090909083
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Bead,0,Low End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,19.0,5.6,3.0,17.0,13000.0,1500.0,1500.0,0.43,0.706,25.0,1.7999999999999998,-0.22448979591836737,-0.4736842105263158,0.18881118881118875,-0.21212121212121215
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Bid,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.1,11.0,22500.0,1200.0,1200.0,0.5,0.603,25.0,-0.30000000000000004,0.6122448979591837,0.5964912280701753,-0.23076923076923084,0.36363636363636354
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Bold,0,Performance,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.25,2.0,10.4,15.3,25000.0,1450.0,1200.0,0.4,0.5820000000000001,25.0,0.0,0.3571428571428572,0.8245614035087718,0.06993006993007,0.5151515151515151
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Buddy,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.0,1.9,4.6,9.7,18250.0,1200.0,1200.0,0.45,0.5820000000000001,37.0,-0.050000000000000044,0.3877551020408163,-0.19298245614035092,-0.3216783216783218,0.10606060606060597
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Cake,1,Traditional,10756.0,10756.0,0.304,0.092,1030.0,960.0,0.09576050576422462,0.08925251022685013,No,27.5,2.3,6.2,14.0,17550.0,1200.0,1200.0,0.57,0.6459999999999999,38.0,0.1499999999999999,0.12244897959183665,0.08771929824561409,-0.020979020979021046,0.06363636363636371
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Cedar,1,Traditional,10756.0,10756.0,0.304,0.092,194.0,184.0,0.0180364447750093,0.017106731126812942,No,20.0,3.1,3.5,17.4,14000.0,1550.0,1200.0,0.57,0.624,2.0,0.55,-0.18367346938775508,-0.38596491228070173,0.21678321678321666,-0.1515151515151515
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Cid,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,38.0,1.5,8.9,11.3,23000.0,1400.0,900.0,0.5,0.508,21.0,-0.25,0.5510204081632653,0.5614035087719298,-0.2097902097902098,0.39393939393939403
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Coat,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,32.5,2.0,10.0,15.0,26000.0,750.0,850.0,0.5,0.47100000000000003,1.0,0.0,0.3265306122448979,0.7543859649122806,0.04895104895104896,0.5757575757575757
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Cure,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,32.5,2.0,4.5,10.2,19000.0,750.0,900.0,0.36,0.48700000000000004,29.0,0.0,0.3265306122448979,-0.21052631578947367,-0.2867132867132868,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Daze,1,Traditional,10756.0,10756.0,0.304,0.092,1124.0,1057.0,0.10449981405727037,0.09827073261435477,No,29.0,2.4,5.7,14.3,17500.0,1250.0,1100.0,0.56,0.615,33.0,0.19999999999999996,0.18367346938775508,0.0,0.0,0.06060606060606055
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Dell,0,Low End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,24.0,2.9,2.2,17.8,14000.0,1200.0,1000.0,0.37,0.561,7.0,0.44999999999999996,-0.020408163265306145,-0.6140350877192982,0.2447552447552448,-0.1515151515151515
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Dot,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.0,2.1,9.9,15.3,25000.0,800.0,900.0,0.46,0.48700000000000004,0.0,0.050000000000000044,0.3877551020408163,0.736842105263158,0.06993006993007,0.5151515151515151
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Duck,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,39.5,1.6,8.8,11.5,23000.0,1050.0,950.0,0.46,0.524,18.0,-0.19999999999999996,0.6122448979591837,0.5438596491228072,-0.19580419580419584,0.39393939393939403
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Dune,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.5,2.1,4.5,10.5,19000.0,900.0,850.0,0.38,0.47100000000000003,23.0,0.050000000000000044,0.40816326530612246,-0.21052631578947367,-0.26573426573426573,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Eat,1,Traditional,10756.0,10756.0,0.304,0.092,1390.0,1343.0,0.12923019709929343,0.12486054295277055,Yes,24.5,2.4,5.9,14.5,17500.0,1500.0,1100.0,0.61,0.615,44.0,0.19999999999999996,0.0,0.03508771929824572,0.013986013986013957,0.06060606060606055
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Ebb,1,Traditional,10756.0,10756.0,0.304,0.092,89.0,89.0,0.008274451468947563,0.008274451468947563,No,19.5,3.0,3.0,18.0,14500.0,1500.0,1150.0,0.61,0.609,0.0,0.5,-0.20408163265306123,-0.4736842105263158,0.25874125874125875,-0.12121212121212122
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Echo,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,36.5,2.7,8.0,12.0,23000.0,1500.0,1200.0,0.5,0.603,9.0,0.3500000000000001,0.48979591836734704,0.4035087719298245,-0.16083916083916083,0.39393939393939403
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Edge,0,Performance,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,1.9,10.6,15.3,27000.0,1000.0,950.0,0.33,0.503,34.0,-0.050000000000000044,0.346938775510204,0.8596491228070173,0.06993006993007,0.6363636363636365
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Egg,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,31.5,1.9,5.0,10.0,19000.0,900.0,950.0,0.39,0.503,34.0,-0.050000000000000044,0.2857142857142858,-0.1228070175438597,-0.30069930069930073,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Fast,1,Traditional,10756.0,10756.0,0.304,0.092,1245.0,1525.0,0.11574934920044626,0.14178133134994422,Yes,26.5,2.4,5.7,14.3,17500.0,2000.0,2000.0,0.67,0.8170000000000001,48.0,0.19999999999999996,0.08163265306122458,0.0,0.0,0.06060606060606055
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Feat,1,Traditional,10756.0,10756.0,0.304,0.092,121.0,127.0,0.011249535143175901,0.011807363332093715,Yes,19.5,5.6,3.0,17.0,14000.0,2000.0,2000.0,0.67,0.7959999999999999,1.0,1.7999999999999998,-0.20408163265306123,-0.4736842105263158,0.18881118881118875,-0.1515151515151515
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Fist,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.3,10.9,23500.0,2000.0,2000.0,0.6,0.774,37.0,-0.30000000000000004,0.6122448979591837,0.631578947368421,-0.23776223776223782,0.4242424242424243
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Foam,0,Performance,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.0,1.9,10.4,15.3,27000.0,2000.0,2000.0,0.48,0.754,44.0,-0.050000000000000044,0.3877551020408163,0.8245614035087718,0.06993006993007,0.6363636363636365
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Fume,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.5,1.8,4.7,9.6,21000.0,2000.0,2000.0,0.55,0.754,57.0,-0.09999999999999998,0.40816326530612246,-0.17543859649122806,-0.32867132867132876,0.2727272727272727
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Gaffe,1,Traditional,10756.0,10756.0,0.304,0.092,1092.0,1213.0,0.10152473038304202,0.11277426552621793,Yes,27.0,2.4,5.7,14.3,17500.0,1250.0,1250.0,0.55,0.66,38.0,0.19999999999999996,0.1020408163265305,0.0,0.0,0.06060606060606055
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Gaggle,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,39.25,2.7,8.0,12.0,23000.0,950.0,950.0,0.43,0.524,7.0,0.3500000000000001,0.6020408163265305,0.4035087719298245,-0.16083916083916083,0.39393939393939403
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Gerbil,0,Low End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,19.0,3.0,2.2,17.8,14000.0,1150.0,1150.0,0.37,0.609,19.0,0.5,-0.22448979591836737,-0.6140350877192982,0.2447552447552448,-0.1515151515151515
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Goose,0,Performance,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,3.5,9.4,15.5,25000.0,700.0,700.0,0.29,0.425,15.0,0.75,0.346938775510204,0.6491228070175439,0.08391608391608396,0.5151515151515151
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Graft,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,1.9,4.7,9.6,19000.0,900.0,900.0,0.38,0.48700000000000004,36.0,-0.050000000000000044,0.346938775510204,-0.17543859649122806,-0.32867132867132876,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Hamper,0,Size,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.25,1.8,4.7,9.6,19000.0,1250.0,1500.0,0.47,0.664,43.0,-0.09999999999999998,0.3979591836734695,-0.17543859649122806,-0.32867132867132876,0.1515151515151516
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Heft,1,Traditional,10756.0,10756.0,0.304,0.092,1126.0,1051.0,0.10468575678690963,0.09771290442543697,No,29.75,2.4,6.0,14.2,17000.0,2400.0,1900.0,0.66,0.804,39.0,0.19999999999999996,0.2142857142857142,0.05263157894736836,-0.006993006993007089,0.030303030303030276
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Hilt,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,34.5,1.9,10.4,14.8,27000.0,1250.0,1100.0,0.56,0.551,2.0,-0.050000000000000044,0.40816326530612246,0.8245614035087718,0.034965034965035,0.6363636363636365
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Hoary,0,High End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.0,11.0,22000.0,1500.0,1400.0,0.56,0.659,25.0,-0.30000000000000004,0.6122448979591837,0.5789473684210527,-0.23076923076923084,0.33333333333333326
CP133203_1_round_1_2027.xlsx,1,2027,Traditional,0,Hue,0,Low End,10756.0,10756.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,21.75,2.9,2.2,17.8,13000.0,1000.0,1800.0,0.34,0.767,11.0,0.44999999999999996,-0.11224489795918369,-0.6140350877192982,0.2447552447552448,-0.21212121212121215
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Able,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,2.0,2.0,0.00014986886474334957,0.00014986886474334957,Yes,27.5,2.4,5.7,14.3,17500.0,1800.0,1600.0,0.45,0.75,0.0,-0.6571428571428571,0.41025641025641035,1.5909090909090908,-0.1966292134831461,0.2068965517241379
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Acre,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,1910.0,2109.0,0.14312476582989883,0.15803671787186213,Yes,19.5,5.6,3.0,17.0,14000.0,1700.0,1500.0,0.45,0.706,24.0,-0.20000000000000007,0.0,0.36363636363636354,-0.0449438202247191,-0.03448275862068961
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Adam,0,High End,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,38.0,2.7,8.0,12.0,23000.0,800.0,800.0,0.42,0.47600000000000003,7.0,-0.6142857142857143,0.9487179487179487,2.6363636363636362,-0.3258426966292135,0.5862068965517242
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Aft,0,Performance,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,2.1,10.0,15.3,25000.0,700.0,700.0,0.29,0.425,19.0,-0.7,0.6923076923076923,3.545454545454545,-0.1404494382022472,0.7241379310344827
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Agape,0,Size,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.5,1.9,4.7,9.6,19000.0,1350.0,1200.0,0.46,0.5820000000000001,41.0,-0.7285714285714286,0.7179487179487178,1.1363636363636362,-0.4606741573033708,0.31034482758620685
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Baker,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,2.0,2.0,0.00014986886474334957,0.00014986886474334957,No,27.75,2.4,5.7,14.3,18000.0,2000.0,2000.0,0.43,0.8170000000000001,0.0,-0.6571428571428571,0.42307692307692313,1.5909090909090908,-0.1966292134831461,0.24137931034482762
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Bead,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,2309.0,2127.0,0.17302360434619707,0.15938553765455227,Yes,19.0,5.6,3.0,17.0,13000.0,1500.0,1500.0,0.43,0.706,25.0,-0.20000000000000007,-0.02564102564102566,0.36363636363636354,-0.0449438202247191,-0.10344827586206895
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Bid,0,High End,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.1,11.0,22500.0,1200.0,1200.0,0.5,0.603,25.0,-0.8,1.0256410256410255,3.136363636363636,-0.3820224719101124,0.5517241379310345
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Bold,0,Performance,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.25,2.0,10.4,15.3,25000.0,1450.0,1200.0,0.4,0.5820000000000001,25.0,-0.7142857142857143,0.7051282051282051,3.7272727272727266,-0.1404494382022472,0.7241379310344827
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Buddy,0,Size,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,34.0,1.9,4.6,9.7,18250.0,1200.0,1200.0,0.45,0.5820000000000001,37.0,-0.7285714285714286,0.7435897435897436,1.0909090909090904,-0.455056179775281,0.2586206896551724
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Cake,0,Traditional,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,27.5,2.3,6.2,14.0,17550.0,1200.0,1200.0,0.57,0.6459999999999999,38.0,-0.6714285714285715,0.41025641025641035,1.818181818181818,-0.2134831460674158,0.21034482758620698
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Cedar,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,1435.0,1345.0,0.10753091045335332,0.10078681153990258,No,20.0,3.1,3.5,17.4,14000.0,1550.0,1200.0,0.43,0.624,12.0,-0.5571428571428572,0.02564102564102555,0.5909090909090908,-0.022471910112359716,-0.03448275862068961
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Cid,0,High End,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,38.0,1.5,8.9,11.3,23000.0,1400.0,900.0,0.5,0.508,21.0,-0.7857142857142857,0.9487179487179487,3.045454545454545,-0.3651685393258427,0.5862068965517242
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Coat,0,High End,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,32.5,2.0,10.0,15.0,26000.0,750.0,850.0,0.5,0.47100000000000003,1.0,-0.7142857142857143,0.6666666666666667,3.545454545454545,-0.1573033707865169,0.7931034482758621
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Cure,0,Size,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,32.5,2.0,4.5,10.2,19000.0,750.0,900.0,0.36,0.48700000000000004,29.0,-0.7142857142857143,0.6666666666666667,1.0454545454545454,-0.4269662921348315,0.31034482758620685
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Daze,0,Traditional,13345.0,13345.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,29.0,2.4,5.7,14.3,17500.0,1250.0,1100.0,0.56,0.615,33.0,-0.6571428571428571,0.4871794871794872,1.5909090909090908,-0.1966292134831461,0.2068965517241379
CP133203_1_round_1_2027.xlsx,1,2027,Low End,1,Dell,1,Low End,13345.0,13345.0,0.386,0.11699999999999999,697.0,639.0,0.05222929936305733,0.04788310228550019,No,24.0,2.9,2.2,17.8,14000.0,1200.0,1000.0,0.37,0.561,7.0,-0.5857142857142857,0.23076923076923084,0.0,0.0,-0.03448275862068961
